id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4877530395579538,MwwV1npuy,7310749996,搞笑男吴汤圆,国考今年会140+的很多嘛希望大家国考省考考研都上岸！,,,,,0,48,53,2023-03-09 23:55,国考超话,,,
4877530332402183,MwwUVa4UT,7504095932,我也不知道该取什么备注噢,贵州师范大学考研蹲一个数学的学长学姐,,,,,0,6,0,2023-03-09 23:55,贵州师范大学考研超话,,,
4877530325319749,MwwUUmjUp,5645513357,让我侵侵你,3559【投//稿】不知道是不是因为自己adhd的原因，考试永远有小失误，导致丢很多分，但其实是很擅长的东西，并不是别人说的考砸了给自己找面子找补。高考注意力不集中写错正负号，英语答题卡填错，丢了几十分，只能来现在这个b学校，还得千辛万苦考研到一个更好的学校。但现在想想我就算没失误上了哪个双一流，也跟不上正常人们，说不定大二就退学了。。。,,,,,1,7,21,2023-03-09 23:55,,,,
4877530286786468,MwwUQstta,7415802854,你才到碗里去iii,贺峻霖好像总是能在我纠结的时候给我十足的勇气对于考研这个事情，我其实挺没底的它不想其他的考证一样，可能备考个几个月就行，没考上还能再来一次考研要准备小一年，如果没考上，你可能就浪费了这么久的时间，因为我是不准备二战的也就是说在你备考的时候，别人可能拿了这个证书那个证书，可能积累了实习经验，而你好像什么都没有得到但是确实啊，人生哪有什么顺风顺水的，成功只是一时的，失败才是主旋律，我们都是在不断地试错中成长过来的所以我们不要和别人比啦，做好自己就行“你走的每一步，做的每一个决定都是有意义的”不管结果怎么样吧，我希望我是尽力了的L你才到碗里去iii的微博视频,,,,,0,2,1,2023-03-09 23:55,微博视频号,,"http://f.video.weibocdn.com/o0/AnHHIHXelx083K7X5orm010412006jpW0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678694288&ssig=c%2BW%2F2j99lt&KID=unistore,video",
4877530282852924,MwwUQbYaU,5859227415,为什么变成了丸子,studyaccount【学习打卡】2023.3.9考研⏳289天,,,,,0,3,4,2023-03-09 23:55,studyaccount超话,"['https://wx4.sinaimg.cn/large/006owIHZly1hbu1q0x42zj30u0140wky.jpg', 'https://wx3.sinaimg.cn/large/006owIHZly1hbu1q0ei4dj30v30u0td7.jpg']",,
4877530266602002,MwwUOrHtU,7516043741,用户7516043741,考研英语【考研打卡】Day4,,,,,0,0,0,2023-03-09 23:54,考研英语超话,['https://wx1.sinaimg.cn/large/008cEyjXgy1hbu1q4kwf5j30u0140q5i.jpg'],,
4877530249299698,MwwUMD1h8,7158764444,今晚睡个睡个好觉,刚听歌的时候到“这就是我的生活太阳在坠落海浪在发愁”好像我的生活就是太阳升起来落下去升起来落下去机械的学习一周一周的重复感觉不考研考公的人好开心好轻松晚上对面坐着的妹妹在背教资写着写着她哭了她看了我一眼有点不好意思可能被这几本书压得喘不过气来希望后天她能答一份满意的卷子吧,,,,,0,1,1,2023-03-09 23:54,iPhone客户端,,,
4877530240124435,MwwUM0wn1,7573057688,morty200303,如影随学#教育学考研初试打卡##凯程311初试打卡##凯程333初试打卡#Day2最近学习时间有点少，来不及复习巩固。今天就把前面两汉到宋元的教育发展变迁整理了一下。,,,,"教育学考研初试打卡,凯程311初试打卡,凯程333初试打卡",0,0,1,2023-03-09 23:54,如影随学超话,['https://wx3.sinaimg.cn/large/008gvMfKgy1hbu1ltphvjj30u0140gob.jpg'],,
4877530227806099,MwwUKwKIP,6878640374,屁话小D,真的好恍惚就这样加入考研大军里啊慢慢来吧道阻且长,,,,,0,4,0,2023-03-09 23:54,iPhone客户端,,,
4877992255292549,MwIVXmcPH,7799912578,恰如枯木再逢春,部分考研博主就是以给他人制造焦虑来赚流量的哈部分考研老师的微博也是,,,,,0,0,0,2023-03-11 06:30,iPhone客户端,,,
4877992247166210,MwIVWu4g2,5540129131,要保持清醒和自律,2023考研指导政治学各方向调剂需要指导的可以滴滴🤗🤗🤗,,,,,0,0,0,2023-03-11 06:30,2023考研超话,,,
4877992184774728,MwIVQk27K,7741853009,莲莲的音乐是坠吊的x,#2023考研国家线公布#看到这条都上岸！！,,,,2023考研国家线公布,0,4,33,2023-03-11 06:30,莲莲老婆的iPhone客户端,,,
4877992159871211,MwIVNFpX5,5540129131,要保持清醒和自律,考研复试指导政治学调剂需要指导的可以滴滴,,,,,0,0,0,2023-03-11 06:30,考研复试超话,,,
4877992088306257,MwIVGyQPT,7726983808,布哒猪,河南农业大学#农业大学##河南农业大学#跨专业农业专业可以吗#考研#,,,,"农业大学,河南农业大学,考研",0,0,0,2023-03-11 06:30,iPhone客户端,,,
4877992072053439,MwIVF8CbZ,6603498312,考研一笑而过,【📌距离24考研初试倒计时287天】【📌乱序版考研词汇5500】【打卡规则】当日10:00前转发微博+打卡天数“DAY*”+今日学习计划，在当日晚安博下面汇报今日完成情况【打卡有礼】连续转发满30天私信@考研一笑而过送定制周边哦！#考研党早安##考研打卡#,,,考研一笑而过,"考研党早安,考研打卡",40,16,13,2023-03-11 06:30,微博网页版,"['https://wx4.sinaimg.cn/large/007cTBzily1hbtrrtbm4wj30u01404bj.jpg', 'https://wx3.sinaimg.cn/large/007cTBzily1hbtrrwjbybj30u026rnmb.jpg']",,
4877991916864542,MwIVpsNMq,5540129131,要保持清醒和自律,考研调剂本人21年政治学调剂上岸，政治学需要调剂的可以滴滴，调剂最主要的就是了解信息，我这里的信息来源多，能提供很多信息，准备调剂就不要犹豫啦！！！所出信息包括根据你的分数推荐学校，提供22年政治学调剂信息汇总，陆续更新23年调剂信息，讲解调剂系统是怎么操作的，复试常问问题，简历模板，邮件模板，并有问题可以随时问我等,,,,,0,0,0,2023-03-11 06:29,考研调剂超话,,,
4877991815938329,MwIVfoUPv,5042256749,中公考研培训,#考研早分享#人生就两件事，一件是拿事儿把时间填满。另一件是拿感觉把心填满。——《半山文集》,,,,考研早分享,0,0,1,2023-03-11 06:29,微博网页版,['https://wx3.sinaimg.cn/large/005veNjLly1hbpzzfrww1j30k00zk78i.jpg'],,
4877991815414826,MwIVfmIDU,3317148867,锁骨能养鱼之前不改名了,#2023考研国家线公布#准备复试了，家人们,,,,2023考研国家线公布,0,4,4,2023-03-11 06:29,HUAWEI Mate30 Pro 5G,,,
4877991812006879,MwIVf8q51,7703718006,0876bvc,山东财经大学考研可以辅导山财统计学，应用统计，复试笔试面试,,,,,0,0,0,2023-03-11 06:28,山东财经大学考研超话,,,
4877939226968924,MwHyqteW0,6445136261,跑丢一只脚的星星,日照寄宿考研&寄宿考研床位济南寄宿考研/青岛寄宿考研/&众创考研寄宿基地校园安静优美-学习氛围浓厚-适合长期备考独栋宿舍楼-教学楼-自习室-餐厅班型众多-全面的服务-贴心服务咨询杨老师：18053245015陈妈妈当时心里就犯嘀咕，壮壮其他地方也没胖多少，肚子怎么就这么大呢，不经意那么一眼，陈妈妈发现儿子肚皮动了一下，好像里面有个活的东西动在翻身，她吓一跳，以为自己眼花了，她走到床边想确认一样把手放在儿子肚子上，里面真的有小手小脚在动，她生过两个孩子的人，怎么会不知道这意味着什么,,,,,0,0,0,2023-03-11 03:00,微博网页版,"['https://wx2.sinaimg.cn/large/0072b8mFly1hbv5vuq0acj30u0143adq.jpg', 'https://wx1.sinaimg.cn/large/0072b8mFly1hbv5vuvpf9j30u0143n09.jpg', 'https://wx2.sinaimg.cn/large/0072b8mFly1hbv5vv5viaj30u0143djq.jpg', 'https://wx3.sinaimg.cn/large/0072b8mFly1hbv5vvu29ij30u0143wie.jpg', 'https://wx1.sinaimg.cn/large/0072b8mFly1hbv5vwmaxij30u0143q64.jpg', 'https://wx1.sinaimg.cn/large/0072b8mFly1hbv5vwxj3uj30u0143n0x.jpg']",,
4877939223822939,MwHyqg2wj,2349475100,嘉兴微博新鲜事,速报！2023考研国家线公布大家感觉怎么样🎤🎤🎤#2023考研国家线公布##会计专硕##历史学考研#,,,,"2023考研国家线公布,会计专硕,历史学考研",0,0,3,2023-03-11 03:00,微博网页版,['https://wx2.sinaimg.cn/large/8c0a251cly1hbvbkbklmnj20sg0lwahx.jpg'],,
4877530207093218,MwwUItLgK,6129880192,考研新青年,中国民用航空飞行学院2023年硕士研究生招生各单位联系电话及邮箱公布附后。相关信息将动态更新，请随时关注或拨打联系电话咨询。多个专业，工学教育学文学管理学等#国家线##考研国家线什么时候能出#,,,,"国家线,考研国家线什么时候能出",0,0,1,2023-03-09 23:54,Neo5活力版 生而为赢,"['https://wx3.sinaimg.cn/large/006GQlRmgy1hbu1pu4163j30u0bs0hdt.jpg', 'https://wx1.sinaimg.cn/large/006GQlRmgy1hbu1puxtggj30ku11cwm1.jpg']",,
4877530206570191,MwwUIrzcP,6304819744,吃芝芝莓莓的7琪,和家人打视频谈论未来的路怎么走居然把舍友说emo了…啊啊啊啊对不起啊我就是喜欢把一般的事情说的很严重不过因为担心未来我也确实焦虑了很久，但是已经被我妈妈劝服不想考研就不用勉强，所以现在去图书馆每天都很开心,,,,,0,0,0,2023-03-09 23:54,荣耀V30 PRO 5G,,,
4877530157551470,MwwUDvGtU,7612660157,Jeremiah-Wainwright,@刑法于越@华图法硕考研@民法杨烁@赵逸凡的宝库@法学理论杜洪波法硕刑法第一天,,,"刑法于越,华图法硕考研,民法杨烁,赵逸凡的宝库,法学理论杜洪波",,0,0,0,2023-03-09 23:54,OnePlus 7 Pro,['https://wx3.sinaimg.cn/large/008jbWFfgy1hbu1pod0y7j31cj0qbdq7.jpg'],,
4877530139727764,MwwUBEODq,5422569488,awiaa-,湖南师范大学考研出湖star⭐701，801初试资料，初试踩坑经验辅导,,,,,0,0,0,2023-03-09 23:54,湖南师范大学考研超话,,,
4877530111150856,MwwUz4Poc,7368073174,向着光jd,考研3.9拿什么来救你我的六级崩溃啊,,,,,0,0,0,2023-03-09 23:54,vivo X27,['https://wx4.sinaimg.cn/large/0082DGpUly1hbu1p4pwrlj30u01t0wj1.jpg'],,
4877530077070186,MwwUvtFhg,7516043741,用户7516043741,考研【考研打卡】Day231,,,,,0,0,0,2023-03-09 23:54,考研超话,['https://wx4.sinaimg.cn/large/008cEyjXgy1hbu1pc6a2yj30u0140acm.jpg'],,
4877530056361385,MwwUtqGSZ,6984965900,小鹿斑比FL,法硕Day8法硕考研跟住华图！@华图法硕考研@民法杨烁@刑法于越@法学理论杜洪波@赵逸凡的宝库,,,"华图法硕考研,民法杨烁,刑法于越,法学理论杜洪波,赵逸凡的宝库",,0,0,0,2023-03-09 23:54,法硕超话,['https://wx4.sinaimg.cn/large/007CIcIkgy1hbu1p8hsgjj30u016kjx5.jpg'],,
4877530044039971,MwwUsgWYP,7627862290,呱呱呱呱小冬瓜,青岛考研寄宿&众创寄宿考研容纳5000人备考，规模大有保障吃住学一体，考研、考公、考编都可以高三般备考氛围，大学式生活环境VV;sdzc0902(去掉嘀我)不以为然地道，“万一他真的要去，就想办法从我在通州那边的果园里移几株桔子树过去好了。要不然他们上林苑怎么会向我们家买桔子呢？不就是因为我们家通州那边的田庄也种桔子。不过没这边的桔子好吃罢了。”裴宴看着她气呼呼的小脸，突然想到自己小时候因被同窗忌妒受了欺负，他不仅反击了回去，,,,,,0,0,0,2023-03-09 23:54,微博网页版,"['https://wx1.sinaimg.cn/large/008kdJqWly1hbu1p5dq2wj30u0190jwi.jpg', 'https://wx2.sinaimg.cn/large/008kdJqWly1hbu1p5v5fcj30u0140qac.jpg', 'https://wx3.sinaimg.cn/large/008kdJqWly1hbu1p6hkv0j30u0190qh8.jpg', 'https://wx3.sinaimg.cn/large/008kdJqWly1hbu1p74r1jj30u0140ajb.jpg']",,
4877530030672980,MwwUr2P4w,7750734777,麻辣格子纸,湘潭大学考研求法学学硕资料电子版,,,,,0,5,0,2023-03-09 23:54,湘潭大学考研超话,,,
4877991668613427,MwIV0A8Kf,6122811114,雾岛除生,考研的尽头是考编考公,,,,,0,0,3,2023-03-11 06:28,iPhone客户端,,,
4877991605961130,MwIUUp0Lg,7703718006,0876bvc,山东财经大学可以辅导统计学，应用统计，考研辅导，面试笔试,,济南·山东财经大学(燕山校区)一号教学楼,,,0,0,0,2023-03-11 06:28,山东财经大学超话,,,
4877990946931272,MwITQt58I,3141132341,翻译与翻译研究,高级翻译学院晨课毕。#TEMCATTIMTI##英专四、八级，考证，考研##考研##原版细读：听书看书品书#2023年03月06日开始第3本。#听力365#Day916，第131周,,,,"TEM CATTI MTI,英专四、八级，考证，考研,考研,原版细读：听书 看书 品书,听力365",0,0,0,2023-03-11 06:25,高级翻译学院超话,"['https://wx3.sinaimg.cn/large/bb39e035ly1hbvimtcth8j20zo256n5c.jpg', 'https://wx4.sinaimg.cn/large/bb39e035ly1hbvimtr6ngj20zo256n5b.jpg']",,
4877990763168899,MwITydinh,7282799070,沫沫ZC33,#2023考研国家线公布#终于公布了，有多少人成功上岸啦,,,,2023考研国家线公布,0,3,9,2023-03-11 06:24,肖战顺顺利利,,,
4877990687408911,MwITqv5oz,3501602105,小新_没了蜡笔_,#会计专硕##考研国家线#哈哈哈哈哈日薪没有国家线高,,,,"会计专硕,考研国家线",0,1,5,2023-03-11 06:24,iPhone 13 Pro Max,,,
4877990561841406,MwITe7J26,7653524197,考研数学吴紫云,考研数学吴紫云#决战考研##考研数学##24考研##24考研数学#同学们周六愉快鸭！早鸭~,,,,"决战考研,考研数学,24考研,24考研数学",0,0,4,2023-03-11 06:24,微博网页版,['https://wx4.sinaimg.cn/large/008lXpgFly1hbuxhp29tdj30yi1pcx6q.jpg'],,
4877990334301387,MwISRi2Zd,7805209357,哇你可以看到我哎,青岛考研寄宿&众创寄宿考研容纳5000人备考，规模大有保障吃住学一体，考研、考公、考编都可以高三般备考氛围，大学式生活环境VV;sdzc0902(去掉嘀我)两位老安人，两位老安人又惊又喜，把几个小辈都好好地表扬了一番。裴老安人则霸气地大手一挥，道：“这么好的事，有什么好商量的？难道苦庵寺不想靠着自己站起来吗？那我们裴家帮得再多也就只能管管她们的三餐了，想救济天下，那是不可能的。”苦庵寺估计做过太多没能赚到要的生意，主持师傅想也没想地,,,,,0,0,0,2023-03-11 06:23,微博网页版,"['https://wx4.sinaimg.cn/large/008wdRvvly1hbvik91m00j30u013ztdp.jpg', 'https://wx4.sinaimg.cn/large/008wdRvvly1hbvik9mhu4j30u0140dmb.jpg', 'https://wx3.sinaimg.cn/large/008wdRvvly1hbvikaixdgj30u0140qfc.jpg', 'https://wx1.sinaimg.cn/large/008wdRvvly1hbvikb1cdcj30sg11xdn8.jpg']",,
4877990318047351,MwISPxLtZ,2173340387,NO讨好NO焦虑,延边大学考研六级没过对考研有影响吗,,,,,0,2,0,2023-03-11 06:23,延边大学考研超话,,,
4877990050398612,MwISp1FHe,2879740561,傲娇的kkz,寄宿考研/济南寄宿考研/青岛寄宿考研众创寄宿考研，海景校区，阳光万里宿舍，备考教室，食堂超市健身房快递配套自学、督学、公共课&专业课辅导均可岳老师：sdzc7060（去掉）“诸位。”城主环顾周围，哈哈笑道，“大家都到了，那便聊聊最新的。那紫月圣地……对我人类本族族群开了令啊，说我人类本族去宇宙海一个杀一个，其实我很疑惑，紫月圣地怎么会有这胆量呢？他紫月圣地，就两名宇宙最强者，一群宇宙之主。那两名最强者还都是没了小型宇宙的……论宇宙之主数量，都不及我鸿盟。也敢跟我们斗？后来我仔细一看，哦……原来是专门针对我人类本,,,,,0,0,0,2023-03-11 06:21,微博网页版,"['https://wx3.sinaimg.cn/large/aba55a91ly1hbvij0b9fcj21900u0k19.jpg', 'https://wx1.sinaimg.cn/large/aba55a91ly1hbvij1hkxkj21900u0ajp.jpg', 'https://wx2.sinaimg.cn/large/aba55a91ly1hbvij2tpdxj21900u0am5.jpg', 'https://wx2.sinaimg.cn/large/aba55a91ly1hbvij46lpej21900u013q.jpg']",,
4877530009961711,MwwUoFNuL,7783927458,Koreyoshi_bai,法硕打卡Day9@民法杨烁@华图法硕考研,,,"民法杨烁,华图法硕考研",,0,0,0,2023-03-09 23:53,法硕超话,['https://wx2.sinaimg.cn/large/008uMz74gy1hbu1p26xsqj31t00u0ahp.jpg'],,
4877529968545327,MwwUkzR1R,7437276147,我怎么可能会开心,#勤思心理学考研#3月Day940分钟的网课看了整整三个小时大部分时间都在回看不懂的地方和记笔记上了。我做笔记一直在尝试精简，但每次都记很多。我这几天反思了下原因，发现确实是因为实验本来就重点多@勤思心理学考研赵老师,,,勤思心理学考研赵老师,勤思心理学考研,0,2,2,2023-03-09 23:53,vivo S12,"['https://wx1.sinaimg.cn/large/0087k3gTly1hbu1oq3dwaj32bc334npf.jpg', 'https://wx2.sinaimg.cn/large/0087k3gTly1hbu1osrhfij32bc334e83.jpg', 'https://wx2.sinaimg.cn/large/0087k3gTly1hbu1ouf27nj32bc334kjn.jpg', 'https://wx3.sinaimg.cn/large/0087k3gTly1hbu1ovr4lnj32bc334e83.jpg', 'https://wx1.sinaimg.cn/large/0087k3gTly1hbu1ow7h0hj30u01uojyw.jpg']",,
4877529951768022,MwwUj7pWu,6608073621,戒糖第零天,考研心理学普3、4发3@心理萧宵老师@迷死他赵⚪上太阳能电池的时候老师把功率峰值向短波方向移动简称蓝移，可以迁移到明度与波长，视杆细胞敏感度也勉强叫蓝移吧（硬蹭。）简称中段敏感视杆蓝移，对应浦金野现象的黑夜里的蓝色玫瑰，一整个口诀＋理解＋图像记忆的大动作⚪听普心感觉适应的时候，就想到《红处方》里沈若鱼初入jd医院（寻找灵感）觉得被子不干净又没办法，就钻进被子猛吸两大口。。反而一直膈应的话会一直闻到怪味（原文忘了,,,"心理萧宵老师,迷死他赵",,0,0,0,2023-03-09 23:53,考研心理学超话,"['https://wx2.sinaimg.cn/large/007dcNOBly1hbu0o7mykpj31fo48gnpd.jpg', 'https://wx4.sinaimg.cn/large/007dcNOBly1hbu0o6jfsoj31dw4aau0x.jpg', 'https://wx1.sinaimg.cn/large/007dcNOBly1hbu0o91j23j31ji1bok6r.jpg']",,
4877529935253935,MwwUhm2MT,3062143495,多加点芝士奶酪,法硕【华图法制史第7天】2024华图法硕法制史一本全学习打卡今天开始学习隋唐宋法律制度之宋朝时期剩下的部分@华图法硕考研@赵逸凡的宝库,,,"华图法硕考研,赵逸凡的宝库",,0,0,0,2023-03-09 23:53,法硕超话,"['https://wx4.sinaimg.cn/large/b6849a07gy1hbu1oo21xuj21sx0u0tdg.jpg', 'https://wx1.sinaimg.cn/large/b6849a07gy1hbu1onohp0j21sx0u0aeo.jpg']",,
4877529925552710,MwwUgnivQ,7675524016,进来口嗨,考研大美女来回答关于🈷️的疑问了,,,,,5,466,1029,2023-03-09 23:53,微博网页版,"['https://wx2.sinaimg.cn/large/008nrIqsly1hbu1opdtpgj30qo11t428.jpg', 'https://wx4.sinaimg.cn/large/008nrIqsly1hbu1oq1j37j30qk0xbmzq.jpg']",,
4877529917949668,MwwUfxm4s,6592989659,MrJaydenWolf,@华图法硕考研@刑法于越@民法杨烁@赵逸凡的宝库@法学理论杜洪波法硕民法第一天,,,"华图法硕考研,刑法于越,民法杨烁,赵逸凡的宝库,法学理论杜洪波",,0,0,0,2023-03-09 23:53,法硕超话,['https://wx2.sinaimg.cn/large/007cbvMTgy1hbu1ooqpbuj31jk0mutie.jpg'],,
4877529909037952,MwwUeBVbq,5690251694,考研英语于杉老师,考研几年前的考研成绩，还能查得到不❓可以，往年的考研成绩可以查询，只是不能在一般的查询入口进行查询，需要去学信网进行查询。进入学信网后登录自己的账户，选择考研，进入研招网。使用考生信息登录后，选择查询初试成绩，就可以查到以前考研的成绩了。考研成绩查询的途径：1、登录报考学校的研究生院网页，有成绩公布和复查的通知，通知栏里有查询网址的链接或者查询说明。2、报考学校所在地的省级教育考试院网站有成绩查询的通知和说明。3、登录中国研究生招生信息网，输入自己的报名号即可查询。4、少数省份有电信、短信或者声讯等其他的查询方式，具体看各省的硕士成绩查询通知和说明。考研初试成绩查询步骤（以研招网为例）：1、以考生身份登录，输入正确的准考证号、报名号、姓名、身份证号，选择“硕士”类型；2、进入页面后选择“初试信息”，再选择“初试成绩查询”，系统就会显示各科成绩。,,,,,2,0,2,2023-03-09 23:53,考研超话,['https://wx1.sinaimg.cn/large/006d5Ip8ly1hbu1olcvw9j30zk1bfjt4.jpg'],,
4877529846124050,MwwU8pH90,3752709787,尚谙ya,今天决定沉下心来，真正正视考研失败这件事。其实出成绩那天我也没有太大的情绪起伏，感觉考上了才是不正常。但是今天刷到梦校了，心里还是挺感慨的。我在选择学校的时候其实就纠结了很久，不断的摸索，找老师商量，花了钱算牌看，但是大部分结果都告诉我我选择的路是正确的。所以我直到现在也不后悔我的选择。这条路难走吗？难走。而且真的是前所未有的难走。选择要选好，努力要付出比预想的还有多一倍才有可能上岸。但是你问我说想读研吗？还是想读。所以我先试试换个角度去找找别的路。但是，我从不后悔报了梦校。二月份亲自去了梦校门口拍照，那一刻我才感觉到原来这里真的是我的向往。希望以后的每条路也都没有后悔。,,,,,0,1,2,2023-03-09 23:53,HUAWEI P30 Pro,"['https://wx4.sinaimg.cn/large/dfadce9bly1hbu1odmc2ej20ps0m7dk1.jpg', 'https://wx4.sinaimg.cn/large/dfadce9bly1hbu1ods67ij20p80fnadr.jpg', 'https://wx1.sinaimg.cn/large/dfadce9bly1hbu1odyd4aj20ox0at0tx.jpg', 'https://wx1.sinaimg.cn/large/dfadce9bly1hbu1oe5ar4j20pd0lp79l.jpg']",,
4877529830396101,MwwU71F2J,6894901027,嘿嘿啦啦啦啦啦啦,兰州大学考研求中国语言文学上岸的学长学姐。歧视双非吗,,,,,0,4,0,2023-03-09 23:53,兰州大学考研超话,,,
4877529829868709,MwwU6FpiJ,5319783885,Gong_Seo,考研【24考研长难句每日一句】第二期Day1🔘动随名变#宋智鸣考研长难句#@宋智鸣老师,,,宋智鸣老师,宋智鸣考研长难句,0,0,0,2023-03-09 23:53,考研超话,"['https://wx4.sinaimg.cn/large/005O1gNTly1hbu1n0lgxqj31uo0u0ahu.jpg', 'https://wx2.sinaimg.cn/large/005O1gNTly1hbu1n3o499j32o03k0npf.jpg']",,
4877990036505131,MwISnriht,7805484984,落日珉序,早安希望大家都必过#2023考研国家线公布#,,,,2023考研国家线公布,0,0,5,2023-03-11 06:21,你的心肝宝贝,,,
4877989919589031,MwISbEexN,2173340387,NO讨好NO焦虑,承德医学院六级没过对承德医学院考研有影响吗,,,,,0,1,0,2023-03-11 06:21,承德医学院超话,,,
4877989705941552,MwIRQoVFu,2173340387,NO讨好NO焦虑,延边大学延边大学六级没过对延边大学医学考研有影响吗,,,,,0,4,0,2023-03-11 06:20,延边大学超话,,,
4877989546820490,MwIRAsCjU,2784669872,晓哥考研英语,#从录取率来看考研难度超过高考#昨天day40的解析哦，稍微迟到了一点点，大家见谅#晓哥考研单词秒记&每日一题#L晓哥考研英语的微博视频,,,,从录取率来看考研难度超过高考,0,2,6,2023-03-11 06:19,微博视频号,,"http://f.video.weibocdn.com/o0/iKMrEfwklx083M9ExId201041200Eatj0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678694838&ssig=tUme4v33yV&KID=unistore,video",
4877989395038749,MwIRll8O9,6800123886,靠咖啡续命的橙子,#2023考研国家线公布#艺术类真是不可思议去年喜提涨幅最大今年竟然大多降分的时候接着涨,,,,2023考研国家线公布,0,0,3,2023-03-11 06:19,OPPO K7,['https://wx3.sinaimg.cn/large/007qcCRwgy1hbvifwdbymj30zk0xl407.jpg'],,
4877989311939335,MwIRd88vB,3308867053,我是大屎,#历史学考研#不知道现在卷到这个地步了，考历史都能上热搜了啊,,,,历史学考研,0,1,1,2023-03-11 06:19,iPhone客户端,,,
4877989018337638,MwIQJyZ02,6315206710,安康政法,#从录取率来看考研难度超过高考#自2007年至今，高考实际录取率一直保持着上升的趋势，2017年突破了80%，2020年，高考招生人数达967.5万人，实际录取率首次突破了90%，意味着绝大多数高考生拥有了接受高等教育的机会，考不上大学已变得很难。但是考研，报考人数与招生名额比例差别较大。以2021年考研情况为例，报考人数是377万，招生人数是117万，报录比约是3.2：1。#国家线#（via:@zfw平安浦城）,,,zfw平安浦城,"从录取率来看考研难度超过高考,国家线",0,0,1,2023-03-11 06:17,nova8Pro我由我掌镜,"['https://wx4.sinaimg.cn/large/006TnXKKly1hbvieubw1bj30u00mrgql.jpg', 'https://wx2.sinaimg.cn/large/006TnXKKly1hbvieuoh4wj30qo0tpaf0.jpg']",,
4877989009424547,MwIQIDxKP,7332454523,creamyu-,考研调剂翻硕368能调去哪里,,,,,0,4,3,2023-03-11 06:17,考研调剂超话,,,
4877988816486582,MwIQprdsi,5611355858,offer轰炸机,考研国家线一出，现在就等院校线了还不清楚自己有没有进复试的同学可以先了解一些调剂以及低门槛直入的渠道和方式,,,,,0,0,0,2023-03-11 06:17,荣耀V30 PRO 5G,['https://wx3.sinaimg.cn/large/0067KFZEgy1hbvidzw497j30fy0fyaca.jpg'],,
4877988744922147,MwIQikEtt,7038705605,用户7038705605,山东师范大学考研求计算数学专业复试资料,,,,,0,2,0,2023-03-11 06:16,山东师范大学考研超话,,,
4877529829868443,MwwU6Fper,7394216517,用户7394216517,#mti#恶补GREday9打卡#桃子姐翻译硕士考研#,,,,"mti,桃子姐翻译硕士考研",0,1,0,2023-03-09 23:53,iPhone客户端,['https://wx2.sinaimg.cn/large/0084pnuJgy1hbu1o82orlj31o0190wvo.jpg'],,
4877529825940262,MwwU6oVkG,3882910061,用眼看書的盲人,考研#宋智鸣考研长难句#@宋智鸣老师【考研打卡】Day1黑色是自己一开始的翻译，橙色是改进部分，21天加油！,,,宋智鸣老师,宋智鸣考研长难句,0,0,1,2023-03-09 23:53,考研超话,"['https://wx3.sinaimg.cn/large/e770816dgy1hbu1mwd16nj20u0140tbd.jpg', 'https://wx2.sinaimg.cn/large/e770816dgy1hbu1nfrw1vj20u014043k.jpg', 'https://wx1.sinaimg.cn/large/e770816dgy1hbu1ng6uyvj21uo0u0jxb.jpg']",,
4877529816498692,MwwU5rgBC,6615676481,12213r,出生物化学830和微生物学627考研资料，含往年真题，知识点归纳全，书本题库，课件等资料，初试第二上岸华南理工大学考研,,,,,0,0,0,2023-03-09 23:53,华南理工大学考研超话,,,
4877529816500621,MwwU5rh6J,1442536875,青梅煮酒解烦忧,#蓝色生命线##曲阜师范女大学生考研前期确诊血癌#赠人玫瑰，手有余香。我在“大四女孩考研前夕患血癌”项目捐款成功！@诸城善德公益服务中心http://t.cn/A69kYsPM,,,诸城善德公益服务中心http,"蓝色生命线,曲阜师范女大学生考研前期确诊血癌",0,0,0,2023-03-09 23:53,微公益,,,
4877529796053915,MwwU3poTN,6198664712,草重竹夭,2024考研@宋智鸣老师#宋智明考研长难句#day1develop动随名变aofb。b的a,,,宋智鸣老师,宋智明考研长难句,0,0,0,2023-03-09 23:53,2024考研超话,"['https://wx3.sinaimg.cn/large/006LuXR6gy1hbu1o6b5p1j316y0u0q8i.jpg', 'https://wx4.sinaimg.cn/large/006LuXR6gy1hbu1o6rm2rj30u00u0jv9.jpg']",,
4877529788187180,MwwU2ylRi,7513094209,吃小孩呐,沈阳药科大学考研有没有沈药的学长学姐出611或者349复习资料呢,,,,,0,6,0,2023-03-09 23:53,沈阳药科大学考研超话,,,
4877529787400434,MwwU2v3bQ,6602353663,Han枫在暖风里,可不可以给我介绍一个考研总分400+数学一140+英一70+的帅哥阿我真的是。很崇拜阿,,,,,0,0,0,2023-03-09 23:53,nova7Pro你在焦点在,,,
